video_id,raw_sha256,content_group_id,group_size,attack_raw
Live/Live_139.avi,55fc4e94ec1c556ea2a231606ef36fbb42969c46a5404a2164853ef7d6721c52,siwmv2::sha256:55fc4e94ec1c556ea2a231606ef36fbb42969c46a5404a2164853ef7d6721c52,1,
Live/Live_14.mov,37baeba0a6c2f2e2297eb6cd73232ffcfad7e05a6637e04fe65cbd3d08dc472d,siwmv2::sha256:37baeba0a6c2f2e2297eb6cd73232ffcfad7e05a6637e04fe65cbd3d08dc472d,1,
Live/Live_140.avi,f2b50fac013769fbdeaa1b88c163e74aad8017248f8c793a56f3586e8576bc64,siwmv2::sha256:f2b50fac013769fbdeaa1b88c163e74aad8017248f8c793a56f3586e8576bc64,1,
Live/Live_141.avi,7f1c1bec7f8208ce38c41ec6393dcf57445345f2c8b05b3d23132b7a1e8397a1,siwmv2::sha256:7f1c1bec7f8208ce38c41ec6393dcf57445345f2c8b05b3d23132b7a1e8397a1,1,
Live/Live_142.avi,48f5c1b636c59ec48b4c2dbb46fd96a06ae14728a323d499bcebb1798e14756b,siwmv2::sha256:48f5c1b636c59ec48b4c2dbb46fd96a06ae14728a323d499bcebb1798e14756b,1,
Live/Live_143.avi,2b93241166173c5f5f50c3e3a959a62034313f2e1c79303992c726eb22f3b96f,siwmv2::sha256:2b93241166173c5f5f50c3e3a959a62034313f2e1c79303992c726eb22f3b96f,1,
Live/Live_144.avi,2a4443a8ad2b80e6899ff821ea4296dd5b1f2f62879b49082a8c11e5d71a0773,siwmv2::sha256:2a4443a8ad2b80e6899ff821ea4296dd5b1f2f62879b49082a8c11e5d71a0773,1,
Live/Live_145.avi,3b4ae2c94dc20fc1da50a9bc39f068c76050bb7942d3eb6e74d7a5c4a73b6ce8,siwmv2::sha256:3b4ae2c94dc20fc1da50a9bc39f068c76050bb7942d3eb6e74d7a5c4a73b6ce8,1,
Live/Live_146.avi,f669bc831faeb1174d494b3a48523e75d456406b929fee95e67a96fe3c7aa19d,siwmv2::sha256:f669bc831faeb1174d494b3a48523e75d456406b929fee95e67a96fe3c7aa19d,1,
Live/Live_147.avi,3e8eea55abe336d4fe9c853d5a3bfb114167152ba6084de2bf227189561680e7,siwmv2::sha256:3e8eea55abe336d4fe9c853d5a3bfb114167152ba6084de2bf227189561680e7,1,
Live/Live_148.avi,63e33e4f24a92702d155805cf690f0e30af36ee54c9d1532fc092634b5c9b294,siwmv2::sha256:63e33e4f24a92702d155805cf690f0e30af36ee54c9d1532fc092634b5c9b294,1,
Live/Live_149.avi,202e67dfc82b2636a26492159d575eb8f9e71c171af5d482f0d11322896b879a,siwmv2::sha256:202e67dfc82b2636a26492159d575eb8f9e71c171af5d482f0d11322896b879a,1,
Live/Live_15.mov,6018e6f901576592a345439049075e03f61f437d9e5d2b7ae11868bd9175f5a4,siwmv2::sha256:6018e6f901576592a345439049075e03f61f437d9e5d2b7ae11868bd9175f5a4,1,
Live/Live_150.avi,cfaeff7dbe3d5f50fc1a25115d7f88cdf9fe31cecca76993a09f5a3ac744fdee,siwmv2::sha256:cfaeff7dbe3d5f50fc1a25115d7f88cdf9fe31cecca76993a09f5a3ac744fdee,1,
Live/Live_151.avi,0be3d0b5a41e9568c012093ef38464f7786400edfe03765b0d2a943fd064a0ef,siwmv2::sha256:0be3d0b5a41e9568c012093ef38464f7786400edfe03765b0d2a943fd064a0ef,1,
Live/Live_152.avi,be1038f339389663ecec8243d78f71de3bc45bf2fb4be4565edc4c11fa8c91f5,siwmv2::sha256:be1038f339389663ecec8243d78f71de3bc45bf2fb4be4565edc4c11fa8c91f5,1,
Live/Live_153.avi,cb93dfbcd9b9ff8761981b4ca58918199778ada4666f22ca5619274d59104ce4,siwmv2::sha256:cb93dfbcd9b9ff8761981b4ca58918199778ada4666f22ca5619274d59104ce4,1,
Live/Live_154.avi,c27689907ffb4fc6bee95c23b07aa2df2765be9a228fb9593136839057815d2b,siwmv2::sha256:c27689907ffb4fc6bee95c23b07aa2df2765be9a228fb9593136839057815d2b,1,
Live/Live_155.avi,a7745364a929e887200db17eb1bf7aaeaeaeadb843fa3c60ea4bfbd4e7708d12,siwmv2::sha256:a7745364a929e887200db17eb1bf7aaeaeaeadb843fa3c60ea4bfbd4e7708d12,1,
Live/Live_156.avi,5e2a98cd71c1a7c7a6ebc64addb5b4c14e0dea2fe9d4a3e453b08781419d3a75,siwmv2::sha256:5e2a98cd71c1a7c7a6ebc64addb5b4c14e0dea2fe9d4a3e453b08781419d3a75,1,
Live/Live_157.avi,f3a849065d6e4b6786f29629ed4b3b50e4743bc590602931461ace008af3bb04,siwmv2::sha256:f3a849065d6e4b6786f29629ed4b3b50e4743bc590602931461ace008af3bb04,1,
Live/Live_158.avi,3e43ab1ebbdd64d8104cea1738ce76b9e2b46dee2f0d6b4ca9978d8f7b1f030b,siwmv2::sha256:3e43ab1ebbdd64d8104cea1738ce76b9e2b46dee2f0d6b4ca9978d8f7b1f030b,1,
Live/Live_159.avi,51eb974acbfaf7e87dcaa6e4cc06581572a0689bec82c2a59642ae0095b85032,siwmv2::sha256:51eb974acbfaf7e87dcaa6e4cc06581572a0689bec82c2a59642ae0095b85032,1,
Live/Live_16.mov,7d658b18e34730ca6ea331b0768b4df061cf492557ae823014919e5c28a578f6,siwmv2::sha256:7d658b18e34730ca6ea331b0768b4df061cf492557ae823014919e5c28a578f6,1,
Live/Live_160.avi,9dd4f8f7098316688c241a86e47c96d2f28fe2ff541dff30daddb282f7b145ae,siwmv2::sha256:9dd4f8f7098316688c241a86e47c96d2f28fe2ff541dff30daddb282f7b145ae,1,
Live/Live_161.avi,3e8b7fc0ee6d59061940e8e62f82be3be685690bc1d7e73e3498b971b80ae5ab,siwmv2::sha256:3e8b7fc0ee6d59061940e8e62f82be3be685690bc1d7e73e3498b971b80ae5ab,1,
Live/Live_162.avi,61d80b2563672feaace3954b504aa634adb8cb9d7056950cce132c8704981308,siwmv2::sha256:61d80b2563672feaace3954b504aa634adb8cb9d7056950cce132c8704981308,1,
Live/Live_163.avi,cc17787976243e5dfa541f141c29d5be18364c5216a32b43ad918e23b1790020,siwmv2::sha256:cc17787976243e5dfa541f141c29d5be18364c5216a32b43ad918e23b1790020,1,
Live/Live_164.avi,7c44096b8d4d81bbba6862533de7b150b134c425a78aed4e8375176a4fa53659,siwmv2::sha256:7c44096b8d4d81bbba6862533de7b150b134c425a78aed4e8375176a4fa53659,1,
Live/Live_165.avi,55161be2c0e3333e50514667dc74d78ba6df4696169097e642ab7278c02ef148,siwmv2::sha256:55161be2c0e3333e50514667dc74d78ba6df4696169097e642ab7278c02ef148,1,
Live/Live_166.avi,f2f5f7ae5f53768228281d6a7175392af516f446592bcd4d894224b455bbeb21,siwmv2::sha256:f2f5f7ae5f53768228281d6a7175392af516f446592bcd4d894224b455bbeb21,1,
Live/Live_167.avi,d5c27eaf1546bd40052e83b9e9eed6e9c06369b77f966c47022e375a7b012e57,siwmv2::sha256:d5c27eaf1546bd40052e83b9e9eed6e9c06369b77f966c47022e375a7b012e57,1,
Live/Live_168.avi,af8d529995af617c884504a0ea4ba8a72a140ddd44b75321ef9f6af52c16b53c,siwmv2::sha256:af8d529995af617c884504a0ea4ba8a72a140ddd44b75321ef9f6af52c16b53c,1,
Live/Live_169.avi,076d45496016251697308fc7a6e94e8bcb8981cdc4bc987e3d4e201cdf008352,siwmv2::sha256:076d45496016251697308fc7a6e94e8bcb8981cdc4bc987e3d4e201cdf008352,1,
Live/Live_17.mov,1e53d4acc86a06012525f68808a9f2697207839c7a9978427bff7071383b5dd7,siwmv2::sha256:1e53d4acc86a06012525f68808a9f2697207839c7a9978427bff7071383b5dd7,1,
Live/Live_170.avi,2d4e14b5c5ee0d25cca23c84e7d0c77cc4ce79f3343829932036a7000fe8adc8,siwmv2::sha256:2d4e14b5c5ee0d25cca23c84e7d0c77cc4ce79f3343829932036a7000fe8adc8,1,
Live/Live_171.avi,4dbdf97a4beb6a03d2fc06e4f368c345dd1598326f9cf90a685860518391f053,siwmv2::sha256:4dbdf97a4beb6a03d2fc06e4f368c345dd1598326f9cf90a685860518391f053,1,
Live/Live_172.avi,8bc4beb2e9606780c21a6823953cdd8b04e88765d9733a03a991943a2fc5ed74,siwmv2::sha256:8bc4beb2e9606780c21a6823953cdd8b04e88765d9733a03a991943a2fc5ed74,1,
Live/Live_173.avi,e28e6639ad21b8feac78bd4cb50607456d77d51fa90c7b16b6d59b4dc5206405,siwmv2::sha256:e28e6639ad21b8feac78bd4cb50607456d77d51fa90c7b16b6d59b4dc5206405,1,
Live/Live_174.avi,c31b51217dc42e9ce2a3daad6dd76c133b8ce4777da1c6abc119767f20c51d54,siwmv2::sha256:c31b51217dc42e9ce2a3daad6dd76c133b8ce4777da1c6abc119767f20c51d54,1,
Live/Live_175.avi,30c4a70b10e17db4ff2bb4fd38f7def40ee876849ed7a594cd89599e9e059426,siwmv2::sha256:30c4a70b10e17db4ff2bb4fd38f7def40ee876849ed7a594cd89599e9e059426,1,
Live/Live_176.avi,980bf9418a0228591748be92a61bcadca918650b6d418c6b5100f6e6f08b2e78,siwmv2::sha256:980bf9418a0228591748be92a61bcadca918650b6d418c6b5100f6e6f08b2e78,1,
Live/Live_177.avi,909f50540c824bfa8572c5173d8f227bd37f655179157759e2fa73dcae84f089,siwmv2::sha256:909f50540c824bfa8572c5173d8f227bd37f655179157759e2fa73dcae84f089,1,
Live/Live_178.avi,b85ab205cfe972f9cdafcc449b7c23c2faad0becda4e70d786def25e21f719bd,siwmv2::sha256:b85ab205cfe972f9cdafcc449b7c23c2faad0becda4e70d786def25e21f719bd,1,
Live/Live_179.avi,e25a92a8c286515a7526c3ab75206f66db15474d5ee02808edb4c97811668d24,siwmv2::sha256:e25a92a8c286515a7526c3ab75206f66db15474d5ee02808edb4c97811668d24,1,
Live/Live_18.mov,b45e269e0999ffedbd5e5b1cb512b349c2d3659ebb26af8daddb51a097ec2d8a,siwmv2::sha256:b45e269e0999ffedbd5e5b1cb512b349c2d3659ebb26af8daddb51a097ec2d8a,1,
Live/Live_180.avi,082873b80288cee15729abc7dbfb876f01da975cc34076b3ddb3215bd3c6e5ea,siwmv2::sha256:082873b80288cee15729abc7dbfb876f01da975cc34076b3ddb3215bd3c6e5ea,1,
Live/Live_181.avi,cf224a4a88f9198db655a712cb90c6d7490d6846db5c6c8244391a0f71bdb5ca,siwmv2::sha256:cf224a4a88f9198db655a712cb90c6d7490d6846db5c6c8244391a0f71bdb5ca,1,
Live/Live_182.avi,eb479e0c202e979860521731cd652912665302d548d2009f9b72cdb2e841d8dd,siwmv2::sha256:eb479e0c202e979860521731cd652912665302d548d2009f9b72cdb2e841d8dd,1,
Live/Live_183.avi,51d567fa1a627aafd47eb57fd56b3ece74fe6bbb9098a54036321809a802454c,siwmv2::sha256:51d567fa1a627aafd47eb57fd56b3ece74fe6bbb9098a54036321809a802454c,1,
Live/Live_184.avi,7d5959647e42089eb5d2be0d529e373fab8a2939e0aaab48b1324ad0bb0a500f,siwmv2::sha256:7d5959647e42089eb5d2be0d529e373fab8a2939e0aaab48b1324ad0bb0a500f,1,
Live/Live_185.avi,bc5ba18b0ad24f6d6d4ca1d67144c864b7da285cc49148c643a94e6e858cb62c,siwmv2::sha256:bc5ba18b0ad24f6d6d4ca1d67144c864b7da285cc49148c643a94e6e858cb62c,1,
Live/Live_186.avi,1db9139b81165fec8d5f653cb496f2e05de37b85cabde670f115a9eb8f8ab368,siwmv2::sha256:1db9139b81165fec8d5f653cb496f2e05de37b85cabde670f115a9eb8f8ab368,1,
Live/Live_187.avi,11c0979a2fe712d83c0607dc61a732ecdc0a0d70938619bb9e4a5bae831a99db,siwmv2::sha256:11c0979a2fe712d83c0607dc61a732ecdc0a0d70938619bb9e4a5bae831a99db,1,
Live/Live_188.avi,7cf560ab83acd8ecb00c82951efc2ea6fd97792473c8073a5b14b030fd649ec0,siwmv2::sha256:7cf560ab83acd8ecb00c82951efc2ea6fd97792473c8073a5b14b030fd649ec0,1,
Live/Live_189.avi,94919a385924bcbed8299a716b44389afc6496f7492aee3cc851c005e7420139,siwmv2::sha256:94919a385924bcbed8299a716b44389afc6496f7492aee3cc851c005e7420139,1,
Live/Live_19.mov,87878e79bf6fe35c162ebef3b55b5a628fb2cb075b0d8960be357c85d9f7abe4,siwmv2::sha256:87878e79bf6fe35c162ebef3b55b5a628fb2cb075b0d8960be357c85d9f7abe4,1,
Live/Live_190.avi,ae36869769958ccaa1c367ce339491a916022db3b61d4d4ff085a21f7e859617,siwmv2::sha256:ae36869769958ccaa1c367ce339491a916022db3b61d4d4ff085a21f7e859617,1,
Live/Live_191.avi,372b582a358a8b984b3424d21ebba2f1460243fb0900eeacc2a46c1cf21d899e,siwmv2::sha256:372b582a358a8b984b3424d21ebba2f1460243fb0900eeacc2a46c1cf21d899e,1,
Live/Live_192.avi,970d99da5ee6ec09c835e2c46ddd0a032b83dfc97d63c5603f327e2dd22306f8,siwmv2::sha256:970d99da5ee6ec09c835e2c46ddd0a032b83dfc97d63c5603f327e2dd22306f8,1,
Live/Live_193.avi,f76fd32cf8e00e00a378ed2c39264fab3a680a3094717b0d69f8a980affb5102,siwmv2::sha256:f76fd32cf8e00e00a378ed2c39264fab3a680a3094717b0d69f8a980affb5102,1,
Live/Live_194.avi,b1250e8c7d57497fd42b33b5cb013df3f50815a1a42639bd9b0ba6ee6d0a5ede,siwmv2::sha256:b1250e8c7d57497fd42b33b5cb013df3f50815a1a42639bd9b0ba6ee6d0a5ede,1,
Live/Live_195.avi,6086e9ef2a94057382db898ba80018da24b8a43e88f12a007f4d5c3dc62b75e1,siwmv2::sha256:6086e9ef2a94057382db898ba80018da24b8a43e88f12a007f4d5c3dc62b75e1,1,
Live/Live_196.avi,0d0f29ffbb071d4189abc44fcc048f091e429dadf3af11c4332d95c48e5781db,siwmv2::sha256:0d0f29ffbb071d4189abc44fcc048f091e429dadf3af11c4332d95c48e5781db,1,
Live/Live_197.avi,bfd93d9e4060dd2198db80d24ae8f4a35cd81bd35c3f5d75ce8420159b0f2aa0,siwmv2::sha256:bfd93d9e4060dd2198db80d24ae8f4a35cd81bd35c3f5d75ce8420159b0f2aa0,1,
Live/Live_198.avi,a2cc52c6f40348197f3c880d3b9185eb1332401240a60f1324e0815254472a28,siwmv2::sha256:a2cc52c6f40348197f3c880d3b9185eb1332401240a60f1324e0815254472a28,1,
Live/Live_199.avi,cdd91753b7e408dee8fb537a5251e680b2713e51dba2d4b9b231e0c4a0722dac,siwmv2::sha256:cdd91753b7e408dee8fb537a5251e680b2713e51dba2d4b9b231e0c4a0722dac,1,
Live/Live_2.mov,64b13fb663fb70ba65e13f1048fb88323a52fd52f1efcb777ae1d3a07638b09b,siwmv2::sha256:64b13fb663fb70ba65e13f1048fb88323a52fd52f1efcb777ae1d3a07638b09b,1,
Live/Live_20.mov,d14886c9fae3e7707c00501107eac02751105b0727fb002a2df505ab8f73c488,siwmv2::sha256:d14886c9fae3e7707c00501107eac02751105b0727fb002a2df505ab8f73c488,1,
Live/Live_200.avi,be588c630bb242e8da35928bcc4cbc4574170760a7e4d979faa019d59a9b1be2,siwmv2::sha256:be588c630bb242e8da35928bcc4cbc4574170760a7e4d979faa019d59a9b1be2,1,
Live/Live_201.avi,b466448a79c880ef299ef645eeb37bbbe25f847c9c2380edc8daf91b0032f48d,siwmv2::sha256:b466448a79c880ef299ef645eeb37bbbe25f847c9c2380edc8daf91b0032f48d,1,
Live/Live_202.avi,7e013586e0503e33004c6259e52c0481c9a55f7af55d1aa047d8c11e6ef1cfea,siwmv2::sha256:7e013586e0503e33004c6259e52c0481c9a55f7af55d1aa047d8c11e6ef1cfea,1,
Live/Live_203.avi,b1acd28ba963e6654531c2018008e927a6994dcc4ade92599d188f1efb43c816,siwmv2::sha256:b1acd28ba963e6654531c2018008e927a6994dcc4ade92599d188f1efb43c816,1,
Live/Live_204.avi,c1d36451107741415cca0b6d88fbe3c795cf310ee4d28aba4c799b9781728821,siwmv2::sha256:c1d36451107741415cca0b6d88fbe3c795cf310ee4d28aba4c799b9781728821,1,
Live/Live_205.avi,4b09398f1643fae1e6e8b896560c15788a967ef585a16d6942a0aeb7c5521871,siwmv2::sha256:4b09398f1643fae1e6e8b896560c15788a967ef585a16d6942a0aeb7c5521871,1,
Live/Live_206.avi,6312363fb29b99a0e128239b5cb1a88b6dff967207fb97ff2c19cb1a2d2c5627,siwmv2::sha256:6312363fb29b99a0e128239b5cb1a88b6dff967207fb97ff2c19cb1a2d2c5627,1,
Live/Live_207.avi,5e8895e567715ac363b5d0e3700982cd8cf716fff9be9d4cf16de3a1a0aace41,siwmv2::sha256:5e8895e567715ac363b5d0e3700982cd8cf716fff9be9d4cf16de3a1a0aace41,1,
Live/Live_208.avi,8cd2ec9f383604da6ec304b07c5c8522deb78d50163cc8b3634b5acb39267d44,siwmv2::sha256:8cd2ec9f383604da6ec304b07c5c8522deb78d50163cc8b3634b5acb39267d44,1,
Live/Live_209.avi,0531a1f7cac8850c9463b1f7594a901cce06a4b7bbce442fbae9a2e83a70639b,siwmv2::sha256:0531a1f7cac8850c9463b1f7594a901cce06a4b7bbce442fbae9a2e83a70639b,1,
Live/Live_21.mov,dfbf4570fe4fc80950d04faabc5da0b88999486e59b01ef8a37deaf88b9c951b,siwmv2::sha256:dfbf4570fe4fc80950d04faabc5da0b88999486e59b01ef8a37deaf88b9c951b,1,
Live/Live_210.avi,9a8503e352cec41133ac2a7728373658427d018f915164f2f7283cd64afb10b8,siwmv2::sha256:9a8503e352cec41133ac2a7728373658427d018f915164f2f7283cd64afb10b8,1,
Live/Live_211.avi,327fd678df783d5b59391665939726e2e63783a647b9b2c21b8357b1ca1520d5,siwmv2::sha256:327fd678df783d5b59391665939726e2e63783a647b9b2c21b8357b1ca1520d5,1,
Live/Live_212.avi,dd2d56312304be50fafba1903df7b701dda50c782d2be53601f75e9ad8628755,siwmv2::sha256:dd2d56312304be50fafba1903df7b701dda50c782d2be53601f75e9ad8628755,1,
Live/Live_213.avi,f19c7e4d9b76c39f187c59d182ae4920cb079d6be331c1c0d870c87b068e0cb9,siwmv2::sha256:f19c7e4d9b76c39f187c59d182ae4920cb079d6be331c1c0d870c87b068e0cb9,1,
